time_stamp,time,volume,open,close,low,high
1631630700,2021-09-14 14:45:00,0,299.04998779296875,298.9599914550781,298.8800048828125,299.2950134277344
1631631000,2021-09-14 14:50:00,189016,298.94500732421875,299.1700134277344,298.8099975585937,299.1700134277344
1631631300,2021-09-14 14:55:00,339334,299.1700134277344,299.52349853515625,298.81500244140625,299.5299987792969
1631631600,2021-09-14 15:00:00,301779,299.5299987792969,300.010009765625,299.5299987792969,300.04638671875
1631631900,2021-09-14 15:05:00,273999,300.0199890136719,300.2099914550781,299.9700012207031,300.3872985839844
1631632200,2021-09-14 15:10:00,237829,300.2300109863281,300.25,300.1199951171875,300.5299987792969
1631632500,2021-09-14 15:15:00,243069,300.260009765625,299.931884765625,299.8299865722656,300.2900085449219
1631632800,2021-09-14 15:20:00,162286,299.94000244140625,300.17999267578125,299.94000244140625,300.2900085449219
1631633100,2021-09-14 15:25:00,111405,300.0950012207031,300.0599975585937,300.0,300.1099853515625
1631633400,2021-09-14 15:30:00,247050,300.1600036621094,300.0299987792969,299.9100036621094,300.32000732421875
1631633700,2021-09-14 15:35:00,181132,300.0385131835937,300.5599975585937,299.9100036621094,300.6400146484375
1631634000,2021-09-14 15:40:00,176243,300.5599975585937,300.56500244140625,300.5199890136719,300.7300109863281
1631634300,2021-09-14 15:45:00,149724,300.57000732421875,300.69000244140625,300.4200134277344,300.7200012207031
1631634600,2021-09-14 15:50:00,176225,300.69000244140625,300.45001220703125,300.3999938964844,300.79998779296875
1631634900,2021-09-14 15:55:00,145761,300.44000244140625,300.8999938964844,300.42999267578125,300.9200134277344
1631635200,2021-09-14 16:00:00,333556,300.9186096191406,301.2200012207031,300.8100891113281,301.2699890136719
1631635500,2021-09-14 16:05:00,207604,301.2300109863281,300.8291931152344,300.82000732421875,301.2699890136719
1631635800,2021-09-14 16:10:00,128834,300.8299865722656,301.1099853515625,300.75,301.125
1631636100,2021-09-14 16:15:00,144730,301.1099853515625,301.18389892578125,300.989990234375,301.2333068847656
1631636400,2021-09-14 16:20:00,139007,301.17999267578125,301.32000732421875,301.17999267578125,301.3399963378906
1631636700,2021-09-14 16:25:00,210374,301.32000732421875,301.1697998046875,301.0299987792969,301.3900146484375
1631637000,2021-09-14 16:30:00,139928,301.1700134277344,301.0799865722656,300.94000244140625,301.17999267578125
1631637300,2021-09-14 16:35:00,129612,301.0799865722656,300.9599914550781,300.92999267578125,301.2699890136719
1631637600,2021-09-14 16:40:00,198283,300.94000244140625,300.5599975585937,300.489990234375,300.9700012207031
1631637900,2021-09-14 16:45:00,124566,300.5599975585937,300.5899963378906,300.4700012207031,300.739990234375
1631638200,2021-09-14 16:50:00,81798,300.5799865722656,300.6300048828125,300.4599914550781,300.6784973144531
1631638500,2021-09-14 16:55:00,156039,300.6300048828125,300.5299987792969,300.1400146484375,300.6600036621094
1631638800,2021-09-14 17:00:00,117744,300.5199890136719,300.5400085449219,300.4100036621094,300.7699890136719
1631639100,2021-09-14 17:05:00,198467,300.5299987792969,300.2099914550781,300.07000732421875,300.5599975585937
1631639400,2021-09-14 17:10:00,130274,300.2099914550781,300.37359619140625,300.07000732421875,300.5
1631639700,2021-09-14 17:15:00,85268,300.3999938964844,300.5504150390625,300.3900146484375,300.5950012207031
1631640000,2021-09-14 17:20:00,103126,300.57000732421875,300.510009765625,300.4599914550781,300.739990234375
1631640300,2021-09-14 17:25:00,91275,300.5299987792969,300.44000244140625,300.4200134277344,300.6099853515625
1631640600,2021-09-14 17:30:00,468279,300.42999267578125,300.1600036621094,300.1099853515625,300.45001220703125
1631640900,2021-09-14 17:35:00,142126,300.1300048828125,300.3900146484375,300.0700988769531,300.5
1631641200,2021-09-14 17:40:00,95561,300.3999938964844,300.67999267578125,300.3900146484375,300.67999267578125
1631641500,2021-09-14 17:45:00,76098,300.6799011230469,300.6199951171875,300.5899963378906,300.7250061035156
1631641800,2021-09-14 17:50:00,91733,300.6300048828125,300.70001220703125,300.510009765625,300.7716979980469
1631642100,2021-09-14 17:55:00,84128,300.69000244140625,300.6300048828125,300.5899963378906,300.82501220703125
1631642400,2021-09-14 18:00:00,103154,300.6300048828125,300.54998779296875,300.4100036621094,300.69000244140625
1631642700,2021-09-14 18:05:00,108842,300.54998779296875,300.4100036621094,300.3699951171875,300.7200012207031
1631643000,2021-09-14 18:10:00,92969,300.4100036621094,300.42999267578125,300.3099975585937,300.5498962402344
1631643300,2021-09-14 18:15:00,134915,300.42498779296875,300.0849914550781,300.0824890136719,300.42498779296875
1631643600,2021-09-14 18:20:00,208919,300.0899963378906,300.0899963378906,299.8099975585937,300.1700134277344
1631643900,2021-09-14 18:25:00,157550,300.0799865722656,299.9497985839844,299.75,300.1098022460937
1631644200,2021-09-14 18:30:00,139135,299.94000244140625,299.6000061035156,299.5899963378906,299.9700012207031
1631644500,2021-09-14 18:35:00,221939,299.6000061035156,299.739990234375,299.44000244140625,299.872802734375
1631644800,2021-09-14 18:40:00,99241,299.760009765625,299.9100036621094,299.75,299.989990234375
1631645100,2021-09-14 18:45:00,128783,299.8999938964844,299.55499267578125,299.5299987792969,299.92999267578125
1631645400,2021-09-14 18:50:00,194505,299.5591125488281,299.9100036621094,299.2900085449219,299.9100036621094
1631645700,2021-09-14 18:55:00,217453,299.8999938964844,300.260009765625,299.8550109863281,300.3599853515625
1631646000,2021-09-14 19:00:00,179559,300.2799987792969,300.3399963378906,300.1400146484375,300.3900146484375
1631646300,2021-09-14 19:05:00,173548,300.3399963378906,300.3800048828125,300.25,300.5010070800781
1631646600,2021-09-14 19:10:00,167463,300.3800048828125,300.2749938964844,300.2099914550781,300.5799865722656
1631646900,2021-09-14 19:15:00,227036,300.2699890136719,299.94000244140625,299.92999267578125,300.3500061035156
1631647200,2021-09-14 19:20:00,181911,299.92999267578125,299.9200134277344,299.8100891113281,300.1600036621094
1631647500,2021-09-14 19:25:00,231162,299.9100036621094,299.8800048828125,299.7300109863281,300.0400085449219
1631647800,2021-09-14 19:30:00,206552,299.8800048828125,300.0924987792969,299.8500061035156,300.1499938964844
1631648100,2021-09-14 19:35:00,213176,300.0806884765625,300.0150146484375,299.8099975585937,300.08990478515625
1631648400,2021-09-14 19:40:00,222513,300.010009765625,299.885009765625,299.75,300.0599975585937
1631648700,2021-09-14 19:45:00,297364,299.8900146484375,299.7699890136719,299.6499938964844,300.20001220703125
1631649000,2021-09-14 19:50:00,662430,299.79998779296875,299.8099975585937,299.489990234375,300.20001220703125
1631649300,2021-09-14 19:55:00,1267644,299.82000732421875,299.9200134277344,299.75,300.1199951171875
1631649600,2021-09-14 20:00:00,0,299.94,299.94,299.73,300.16
1631649900,2021-09-14 20:05:00,0,299.93,300.16,299.79,300.16
1631650200,2021-09-14 20:10:00,0,300.1,300.14,299.95,300.3
1631650500,2021-09-14 20:15:00,0,300.0,300.19,300.0,300.2
1631650800,2021-09-14 20:20:00,0,300.105,300.03,300.02,300.19
1631651100,2021-09-14 20:25:00,0,300.06,300.0,299.79,300.1
1631651400,2021-09-14 20:30:00,0,300.05,300.0,299.9,300.05
1631651700,2021-09-14 20:35:00,0,300.0,299.75,299.53,300.1
1631652000,2021-09-14 20:40:00,0,299.75,299.9,299.42,300.1
1631652300,2021-09-14 20:45:00,0,299.92,300.09,299.75,300.18
1631652600,2021-09-14 20:50:00,0,300.0,299.905,299.79,300.045
1631652900,2021-09-14 20:55:00,0,299.905,299.905,299.8,300.0
1631653200,2021-09-14 21:00:00,0,299.905,299.9,299.82,299.99
1631653500,2021-09-14 21:05:00,0,299.85,299.88,299.73,299.89
1631653800,2021-09-14 21:10:00,0,299.84,299.84,299.8,312.6225
1631654100,2021-09-14 21:15:00,0,299.84,299.8,299.73,299.88
1631654400,2021-09-14 21:20:00,0,299.87,299.8,299.73,299.87
1631654700,2021-09-14 21:25:00,0,299.8,299.8,299.75,300.7878
1631655000,2021-09-14 21:30:00,0,299.8,299.87,299.28,299.87
1631655300,2021-09-14 21:35:00,0,299.7,299.59,299.28,299.88
1631655600,2021-09-14 21:40:00,0,299.59,299.69,299.28,299.88
1631655900,2021-09-14 21:45:00,0,299.56,299.585,299.3,300.7878
1631656200,2021-09-14 21:50:00,0,299.655,299.69,299.47,299.84
1631656500,2021-09-14 21:55:00,0,299.695,299.695,299.55,299.84
1631656800,2021-09-14 22:00:00,0,299.71,299.81,299.71,299.84
1631657100,2021-09-14 22:05:00,0,299.85,299.81,299.8,299.85
1631657400,2021-09-14 22:10:00,0,299.8,299.82,299.8,299.9
1631657700,2021-09-14 22:15:00,0,299.8,299.97,299.8,299.97
1631658000,2021-09-14 22:20:00,0,299.99,299.8,299.8,299.99
1631658300,2021-09-14 22:25:00,0,299.89,299.8,299.79,299.95
1631658600,2021-09-14 22:30:00,0,299.8,299.95,299.8,299.95
1631658900,2021-09-14 22:35:00,0,299.8,300.9,299.8,301.0
1631659200,2021-09-14 22:40:00,0,300.53,301.36,300.53,301.7
1631659500,2021-09-14 22:45:00,0,301.35,302.19,301.01,302.99
1631659800,2021-09-14 22:50:00,0,302.24,302.24,301.48,302.4
1631660100,2021-09-14 22:55:00,0,302.3,302.7,302.1,302.79
1631660400,2021-09-14 23:00:00,0,302.7499,302.61,302.1,302.75
1631660700,2021-09-14 23:05:00,0,302.5,302.57,302.4,302.63
1631661000,2021-09-14 23:10:00,0,302.57,302.82,302.56,303.2
1631661300,2021-09-14 23:15:00,0,302.87,302.67,302.4,302.9
1631661600,2021-09-14 23:20:00,0,302.6,302.73,302.52,302.81
1631661900,2021-09-14 23:25:00,0,302.7,302.74,302.52,302.75
1631662200,2021-09-14 23:30:00,0,302.73,302.7,302.55,302.75
1631662500,2021-09-14 23:35:00,0,302.61,302.69,302.61,302.98
1631662800,2021-09-14 23:40:00,0,302.68,302.6,302.6,302.7
1631663100,2021-09-14 23:45:00,0,302.63,302.6,302.55,302.7
1631663400,2021-09-14 23:50:00,0,302.6,302.49,302.42,302.6
1631663700,2021-09-14 23:55:00,0,302.4,302.39,302.39,302.7
1631692800,2021-09-15 08:00:00,0,303.21,303.1,302.59,303.6
1631693100,2021-09-15 08:05:00,0,303.08,303.09,303.07,303.15
1631693400,2021-09-15 08:10:00,0,303.09,303.14,303.0,303.15
1631693700,2021-09-15 08:15:00,0,303.14,303.15,303.13,303.15
1631694000,2021-09-15 08:20:00,0,303.14,303.15,303.06,303.15
1631694300,2021-09-15 08:25:00,0,303.15,303.15,303.05,303.15
1631694600,2021-09-15 08:30:00,0,303.14,303.32,303.14,303.32
1631694900,2021-09-15 08:35:00,0,303.32,303.4,303.21,303.4
1631695200,2021-09-15 08:40:00,0,303.32,303.4,303.31,303.4
1631695500,2021-09-15 08:45:00,0,303.4,303.6,303.32,303.6
1631695800,2021-09-15 08:50:00,0,303.6,303.6,303.49,303.62
1631696100,2021-09-15 08:55:00,0,303.6,303.6,303.48,303.6
1631696400,2021-09-15 09:00:00,0,303.6,303.72,303.5,303.72
1631696700,2021-09-15 09:05:00,0,303.73,303.8,303.73,303.84
1631697000,2021-09-15 09:10:00,0,303.86,303.66,303.66,303.9
1631697300,2021-09-15 09:15:00,0,303.75,303.75,303.72,303.77
1631697600,2021-09-15 09:20:00,0,303.74,303.56,303.53,303.77
1631697900,2021-09-15 09:25:00,0,303.57,303.51,303.51,303.63
1631698200,2021-09-15 09:30:00,0,303.63,303.6,303.45,303.64
1631698500,2021-09-15 09:35:00,0,303.56,303.65,303.48,303.66
1631698800,2021-09-15 09:40:00,0,303.65,303.68,303.62,303.69
1631699100,2021-09-15 09:45:00,0,303.69,303.7,303.64,303.75
1631699400,2021-09-15 09:50:00,0,303.73,303.74,303.7,303.75
1631699700,2021-09-15 09:55:00,0,303.75,303.79,303.74,303.8
1631700000,2021-09-15 10:00:00,0,303.79,303.83,303.75,303.9
1631700300,2021-09-15 10:05:00,0,303.83,303.99,303.83,303.99
1631700600,2021-09-15 10:10:00,0,303.95,303.9,303.9,304.0
1631700900,2021-09-15 10:15:00,0,303.9,303.86,303.83,303.95
1631701200,2021-09-15 10:20:00,0,303.86,303.93,303.72,304.0
1631701500,2021-09-15 10:25:00,0,303.93,303.83,303.7,304.0
1631701800,2021-09-15 10:30:00,0,303.82,303.88,303.7,303.89
1631702100,2021-09-15 10:35:00,0,303.88,304.27,303.74,304.27
1631702400,2021-09-15 10:40:00,0,304.24,304.05,303.87,304.3
1631702700,2021-09-15 10:45:00,0,304.01,303.67,303.62,304.02
1631703000,2021-09-15 10:50:00,0,303.67,303.72,303.65,303.88
1631703300,2021-09-15 10:55:00,0,303.85,303.79,303.67,303.87
1631703600,2021-09-15 11:00:00,0,303.8,303.75,303.61,303.93
1631703900,2021-09-15 11:05:00,0,303.77,303.72,303.65,303.77
1631704200,2021-09-15 11:10:00,0,303.71,303.64,303.53,303.74
1631704500,2021-09-15 11:15:00,0,303.61,303.63,303.6,303.72
1631704800,2021-09-15 11:20:00,0,303.61,303.54,303.5,303.65
1631705100,2021-09-15 11:25:00,0,303.54,303.54,303.53,303.6
1631705400,2021-09-15 11:30:00,0,303.6,303.35,303.35,303.66
1631705700,2021-09-15 11:35:00,0,303.39,303.44,303.37,303.7
1631706000,2021-09-15 11:40:00,0,303.5,303.28,303.24,303.5
1631706300,2021-09-15 11:45:00,0,303.36,303.38,303.3,303.38
1631706600,2021-09-15 11:50:00,0,303.38,303.46,303.36,303.54
1631706900,2021-09-15 11:55:00,0,303.5,303.48,303.41,303.5
1631707200,2021-09-15 12:00:00,0,303.49,303.59,303.24,303.9
1631707500,2021-09-15 12:05:00,0,303.64,303.5,303.3138,303.64
1631707800,2021-09-15 12:10:00,0,303.47,303.3,303.2,303.5
1631708100,2021-09-15 12:15:00,0,303.3,303.35,303.24,303.43
1631708400,2021-09-15 12:20:00,0,303.35,303.41,303.28,303.56
1631708700,2021-09-15 12:25:00,0,303.48,303.3,303.26,303.56
1631709000,2021-09-15 12:30:00,0,303.28,303.64,303.27,303.7
1631709300,2021-09-15 12:35:00,0,303.61,303.85,303.61,303.99
1631709600,2021-09-15 12:40:00,0,303.83,303.94,303.7073,303.99
1631709900,2021-09-15 12:45:00,0,303.95,303.82,303.77,304.1
1631710200,2021-09-15 12:50:00,0,303.8,303.88,303.62,303.88
1631710500,2021-09-15 12:55:00,0,303.83,303.99,303.65,303.99
1631710800,2021-09-15 13:00:00,0,303.93,303.865,303.83,303.99
1631711100,2021-09-15 13:05:00,0,303.88,303.8,303.725,303.88
1631711400,2021-09-15 13:10:00,0,303.8,303.88,303.77,303.89
1631711700,2021-09-15 13:15:00,0,303.8899,303.88,303.88,303.89
1631712600,2021-09-15 13:30:00,2669642,304.0,304.6199951171875,303.29998779296875,305.2200012207031
1631712900,2021-09-15 13:35:00,1172567,304.6300048828125,303.7508850097656,303.2300109863281,305.32000732421875
1631713200,2021-09-15 13:40:00,697675,303.760009765625,303.0599975585937,302.2699890136719,303.9100036621094
1631713500,2021-09-15 13:45:00,707630,303.0199890136719,304.3699951171875,302.9800109863281,304.5398864746094
1631713800,2021-09-15 13:50:00,609395,304.3999938964844,303.29998779296875,303.07000732421875,304.54541015625
1631714100,2021-09-15 13:55:00,457097,303.25,302.8800048828125,302.8699951171875,303.6700134277344
1631714400,2021-09-15 14:00:00,461450,302.9100036621094,303.135009765625,302.6600036621094,303.7300109863281
1631714700,2021-09-15 14:05:00,363445,303.1199951171875,302.89990234375,302.7099914550781,303.5299987792969
1631715000,2021-09-15 14:10:00,444320,303.1000061035156,302.2099914550781,302.0600891113281,303.1400146484375
1631715300,2021-09-15 14:15:00,415299,302.2070007324219,302.5599975585937,301.82000732421875,302.5799865722656
1631715600,2021-09-15 14:20:00,244206,302.5690002441406,302.2099914550781,302.1499938964844,302.81500244140625
1631715900,2021-09-15 14:25:00,193816,302.2095947265625,302.1700134277344,302.0400085449219,302.4309997558594
1631716200,2021-09-15 14:30:00,382926,302.1700134277344,302.6966857910156,302.0199890136719,302.739990234375
1631716500,2021-09-15 14:35:00,245831,302.69989013671875,303.010009765625,302.6300048828125,303.2142028808594
1631716800,2021-09-15 14:40:00,289197,303.0,302.9200134277344,302.5400085449219,303.04998779296875
1631717100,2021-09-15 14:45:00,265470,302.95001220703125,303.3599853515625,302.9200134277344,303.44000244140625
1631717400,2021-09-15 14:50:00,228911,303.35009765625,303.2300109863281,303.0799865722656,303.44000244140625
1631717700,2021-09-15 14:55:00,247581,303.2367858886719,303.45001220703125,303.010009765625,303.625
1631718000,2021-09-15 15:00:00,287143,303.44500732421875,303.45001220703125,303.260009765625,303.69000244140625
1631718300,2021-09-15 15:05:00,188643,303.4599914550781,303.21990966796875,303.010009765625,303.4984130859375
1631718600,2021-09-15 15:10:00,182410,303.2099914550781,302.8099975585937,302.79998779296875,303.2300109863281
1631718900,2021-09-15 15:15:00,106832,302.82000732421875,302.5899963378906,302.5799865722656,302.94000244140625
1631719200,2021-09-15 15:20:00,246523,302.8900146484375,302.6400146484375,302.510009765625,302.92999267578125
1631719500,2021-09-15 15:25:00,257029,302.6300964355469,302.3999938964844,302.32000732421875,302.989990234375
1631719800,2021-09-15 15:30:00,223133,302.3999938964844,302.45001220703125,302.0199890136719,302.5400085449219
1631720100,2021-09-15 15:35:00,163047,302.42999267578125,302.5,302.1400146484375,302.6199035644531
1631720400,2021-09-15 15:40:00,103330,302.4700927734375,302.4100036621094,302.2799987792969,302.54998779296875
1631720700,2021-09-15 15:45:00,148298,302.4100036621094,302.2099914550781,302.07000732421875,302.4100036621094
1631721000,2021-09-15 15:50:00,118767,302.20001220703125,302.1700134277344,302.1400146484375,302.32000732421875
1631721300,2021-09-15 15:55:00,146705,302.1600036621094,302.6199951171875,302.1199951171875,302.6499938964844
1631721600,2021-09-15 16:00:00,96707,302.6099853515625,302.4200134277344,302.32000732421875,302.6099853515625
1631721900,2021-09-15 16:05:00,120817,302.4200134277344,302.2349853515625,302.2300109863281,302.4200134277344
1631722200,2021-09-15 16:10:00,167084,302.2449951171875,302.1700134277344,302.1300048828125,302.3900146484375
1631722500,2021-09-15 16:15:00,193876,302.20001220703125,302.3699951171875,302.17999267578125,302.4599914550781
1631722800,2021-09-15 16:20:00,197248,302.3612060546875,302.739990234375,302.2900085449219,302.7699890136719
1631723100,2021-09-15 16:25:00,254932,302.7200012207031,303.0899963378906,302.6700134277344,303.1499938964844
1631723400,2021-09-15 16:30:00,192105,303.1099853515625,303.2815856933594,303.1099853515625,303.4700012207031
1631723700,2021-09-15 16:35:00,356244,303.2799987792969,303.3599853515625,303.2200012207031,303.42498779296875
1631724000,2021-09-15 16:40:00,387649,303.3800048828125,303.7550048828125,303.3800048828125,303.94000244140625
1631724300,2021-09-15 16:45:00,277768,303.739990234375,303.79998779296875,303.42999267578125,304.0199890136719
1631724600,2021-09-15 16:50:00,191375,303.8099975585937,304.0899963378906,303.760009765625,304.1000061035156
1631724900,2021-09-15 16:55:00,290504,304.1000061035156,304.3099975585937,304.0899963378906,304.4949951171875
1631725200,2021-09-15 17:00:00,186792,304.33990478515625,304.54998779296875,304.260986328125,304.69000244140625
1631725500,2021-09-15 17:05:00,225212,304.5599975585937,304.2300109863281,304.1400146484375,304.5599975585937
1631725800,2021-09-15 17:10:00,170083,304.239990234375,304.17999267578125,304.1600036621094,304.42498779296875
1631726100,2021-09-15 17:15:00,144464,304.17999267578125,304.3471069335937,304.17010498046875,304.3699951171875
1631726400,2021-09-15 17:20:00,155336,304.3299865722656,304.6007995605469,304.25,304.6007995605469
1631726700,2021-09-15 17:25:00,148067,304.5899963378906,304.48199462890625,304.418212890625,304.67999267578125
1631727000,2021-09-15 17:30:00,152541,304.4800109863281,304.6419982910156,304.3299865722656,304.67999267578125
1631727300,2021-09-15 17:35:00,112466,304.6499938964844,304.42999267578125,304.3900146484375,304.6499938964844
1631727600,2021-09-15 17:40:00,114383,304.4385070800781,304.5599975585937,304.3510131835937,304.57000732421875
1631727900,2021-09-15 17:45:00,191563,304.54840087890625,304.45001220703125,304.45001220703125,304.8399963378906
1631728200,2021-09-15 17:50:00,128329,304.44000244140625,304.5,304.3500061035156,304.6300048828125
1631728500,2021-09-15 17:55:00,147625,304.5299987792969,304.1650085449219,304.1600036621094,304.5400085449219
1631728800,2021-09-15 18:00:00,156027,304.1499938964844,304.1199951171875,304.0299987792969,304.2799987792969
1631729100,2021-09-15 18:05:00,137803,304.1199951171875,304.54998779296875,304.0599975585937,304.5799865722656
1631729400,2021-09-15 18:10:00,96109,304.5400085449219,304.4100036621094,304.32000732421875,304.5400085449219
1631729700,2021-09-15 18:15:00,93267,304.4200134277344,304.29998779296875,304.27301025390625,304.54998779296875
1631730000,2021-09-15 18:20:00,151608,304.32000732421875,304.1600952148437,304.1300048828125,304.4289855957031
1631730300,2021-09-15 18:25:00,108006,304.1700134277344,304.1789855957031,304.1099853515625,304.3900146484375
1631730600,2021-09-15 18:30:00,101517,304.17041015625,304.239990234375,304.1099853515625,304.2799987792969
1631730900,2021-09-15 18:35:00,134550,304.2300109863281,304.3450012207031,304.2099914550781,304.4635009765625
1631731200,2021-09-15 18:40:00,123389,304.3599853515625,304.2666931152344,304.1600036621094,304.489990234375
1631731500,2021-09-15 18:45:00,175488,304.25,304.4800109863281,304.2200012207031,304.5299987792969
1631731800,2021-09-15 18:50:00,110365,304.510009765625,304.4100036621094,304.2900085449219,304.5199890136719
1631732100,2021-09-15 18:55:00,123351,304.3999938964844,304.39599609375,304.32501220703125,304.5
1631732400,2021-09-15 19:00:00,212815,304.3999938964844,304.74530029296875,304.3349914550781,304.75
1631732700,2021-09-15 19:05:00,190757,304.75,304.67999267578125,304.5299987792969,304.7699890136719
1631733000,2021-09-15 19:10:00,200211,304.69000244140625,304.8399963378906,304.5599975585937,304.8599853515625
1631733300,2021-09-15 19:15:00,333550,304.8299865722656,305.1199035644531,304.7900085449219,305.1300048828125
1631733600,2021-09-15 19:20:00,231580,305.1050109863281,304.79998779296875,304.7401123046875,305.1300048828125
1631733900,2021-09-15 19:25:00,170105,304.79998779296875,304.8100891113281,304.7799987792969,304.9053955078125
1631734200,2021-09-15 19:30:00,261071,304.82000732421875,304.7850036621094,304.7850036621094,304.9800109863281
1631734500,2021-09-15 19:35:00,510319,304.7900085449219,304.95001220703125,304.7699890136719,304.989990234375
1631734800,2021-09-15 19:40:00,289911,304.94000244140625,305.0899963378906,304.860107421875,305.0950012207031
1631735100,2021-09-15 19:45:00,555559,305.0899963378906,305.0450134277344,305.0199890136719,305.25
1631735400,2021-09-15 19:50:00,658902,305.04998779296875,304.7200012207031,304.5599975585937,305.1499938964844
1631735700,2021-09-15 19:55:00,990220,304.7200012207031,304.8399963378906,304.5799865722656,305.0199890136719
1631736000,2021-09-15 20:00:00,0,304.82,304.73,304.343,304.93
1631736300,2021-09-15 20:05:00,0,304.8,304.75,304.68,304.93
1631736600,2021-09-15 20:10:00,0,304.75,304.77,304.6,304.82
