time_stamp,time,volume,open,close,low,high
1631630700,2021-09-14 14:45:00,0,157.9199981689453,158.02499389648438,157.7100067138672,158.0800018310547
1631631000,2021-09-14 14:50:00,105387,158.0399932861328,158.13999938964844,157.8000030517578,158.17999267578125
1631631300,2021-09-14 14:55:00,84586,158.14999389648438,157.67999267578125,157.64830017089844,158.16000366210938
1631631600,2021-09-14 15:00:00,77847,157.6699981689453,157.6300048828125,157.625,157.85000610351562
1631631900,2021-09-14 15:05:00,99547,157.6300048828125,157.80499267578125,157.48500061035156,157.80999755859375
1631632200,2021-09-14 15:10:00,118363,157.82000732421875,158.08999633789062,157.72000122070312,158.13319396972656
1631632500,2021-09-14 15:15:00,75915,158.0800018310547,157.74000549316406,157.74000549316406,158.08999633789062
1631632800,2021-09-14 15:20:00,81275,157.75,157.7899932861328,157.5500030517578,157.85000610351562
1631633100,2021-09-14 15:25:00,45659,157.7100067138672,157.6300048828125,157.6300048828125,157.75
1631633400,2021-09-14 15:30:00,143264,157.91000366210938,157.94000244140625,157.86000061035156,158.0800018310547
1631633700,2021-09-14 15:35:00,78455,157.92999267578125,157.64999389648438,157.5800018310547,157.94839477539062
1631634000,2021-09-14 15:40:00,81956,157.6699981689453,157.6300048828125,157.49000549316406,157.72999572753906
1631634300,2021-09-14 15:45:00,69698,157.62289428710938,157.63999938964844,157.3800048828125,157.63999938964844
1631634600,2021-09-14 15:50:00,105984,157.6199951171875,157.3699951171875,157.27000427246094,157.6300048828125
1631634900,2021-09-14 15:55:00,76888,157.38999938964844,157.57000732421875,157.3300018310547,157.5865020751953
1631635200,2021-09-14 16:00:00,87926,157.55999755859375,157.74000549316406,157.49000549316406,157.77000427246094
1631635500,2021-09-14 16:05:00,61979,157.7519073486328,157.74000549316406,157.5500030517578,157.75999450683594
1631635800,2021-09-14 16:10:00,52667,157.72999572753906,157.80999755859375,157.6699981689453,157.80999755859375
1631636100,2021-09-14 16:15:00,67067,157.80999755859375,157.72000122070312,157.6699981689453,157.89999389648438
