time_stamp,time,volume,open,close,low,high
1602682200,2020-10-14 13:30:00,5026300,212.0200042724609,210.91000366210932,210.5399932861328,212.3500061035156
1602768600,2020-10-15 13:30:00,3063200,209.2700042724609,211.6499938964844,208.22000122070312,211.9900054931641
1602855000,2020-10-16 13:30:00,3630400,211.83999633789065,211.91000366210932,211.8099975585937,213.8300018310547
1603114200,2020-10-19 13:30:00,3410900,212.16000366210932,208.9900054931641,208.1999969482422,212.32000732421875
1603200600,2020-10-20 13:30:00,3888500,209.6300048828125,210.0599975585937,209.41000366210932,211.4499969482422
1603287000,2020-10-21 13:30:00,3192000,208.97000122070312,210.17999267578125,208.6100006103516,211.3800048828125
1603373400,2020-10-22 13:30:00,2949900,209.6300048828125,211.6100006103516,209.22999572753903,211.77999877929688
1603459800,2020-10-23 13:30:00,2830800,212.42999267578125,212.7100067138672,211.72999572753903,213.8699951171875
1603719000,2020-10-26 13:30:00,4714100,209.63999938964844,208.4900054931641,207.0,210.259994506836
1603805400,2020-10-27 13:30:00,3037800,208.0,206.8800048828125,206.5800018310547,208.47999572753903
1603891800,2020-10-28 13:30:00,7533600,202.67999267578125,200.6999969482422,199.7899932861328,203.8800048828125
1603978200,2020-10-29 13:30:00,5224400,200.02999877929688,201.509994506836,197.8099975585937,202.9600067138672
1604064600,2020-10-30 13:30:00,5754000,200.509994506836,201.8999938964844,198.6999969482422,202.2700042724609
1604327400,2020-11-02 14:30:00,5937500,204.83999633789065,204.3099975585937,203.0599975585937,206.17999267578125
1604413800,2020-11-03 14:30:00,5469900,206.92999267578125,206.6300048828125,206.3600006103516,209.8000030517578
1604500200,2020-11-04 14:30:00,5974400,206.58999633789065,206.1699981689453,204.77999877929688,210.1499938964844
1604586600,2020-11-05 14:30:00,5933800,208.69000244140625,207.4499969482422,206.97000122070312,210.8600006103516
1604673000,2020-11-06 14:30:00,4305600,208.4499969482422,208.8500061035156,207.58999633789065,210.259994506836
1604932200,2020-11-09 14:30:00,11340800,221.97000122070312,221.5,218.009994506836,225.22999572753903
1605018600,2020-11-10 14:30:00,7057300,221.82000732421875,228.47999572753903,220.94000244140625,228.6100006103516
1605105000,2020-11-11 14:30:00,4786100,228.5,227.3699951171875,225.47000122070312,228.97999572753903
1605191400,2020-11-12 14:30:00,5109800,225.009994506836,224.72000122070312,223.17999267578125,225.8800048828125
1605277800,2020-11-13 14:30:00,4789500,226.5,227.4199981689453,225.2899932861328,228.1499938964844
1605537000,2020-11-16 14:30:00,5766600,230.5800018310547,233.1000061035156,229.8600006103516,233.4600067138672
1605623400,2020-11-17 14:30:00,5038400,231.92999267578125,233.16000366210932,230.009994506836,234.97000122070312
1605709800,2020-11-18 14:30:00,4740600,233.57000732421875,230.07000732421875,230.0,234.47999572753903
1605796200,2020-11-19 14:30:00,4621800,229.6699981689453,229.52999877929688,227.6199951171875,229.97000122070312
1605882600,2020-11-20 14:30:00,4027300,228.77999877929688,227.009994506836,226.7700042724609,229.72000122070312
1606141800,2020-11-23 14:30:00,3630100,229.7700042724609,229.5399932861328,228.0399932861328,230.5
1606228200,2020-11-24 14:30:00,4712500,232.4499969482422,233.9199981689453,231.2400054931641,234.9900054931641
